date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:01	346801/346801	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/-2TrXngokrQ_V67RoTxjvpyYNw74QAXQo752hAWXmTObBT5QZqPkn-Hsb44W0TRC1dGDmAtow_eS-_CDXMl98PpORwDDkZ6Q-tB_=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-179.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:01	61270/61270	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:01%20GMT	https://www.youtube.com/ads/news-and-inspiration/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:02	52689/52689	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:01%20GMT	https://www.youtube.com/ads/resources/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:02	164272/164272	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/4mT9ODPCVM443uChyJwexr-_QzPicHOirjOKGiFHoo05F6DxenZqeiH5h1qHXlKn9NTuxrURzR7DWomzs5JJTSiDL6vXPY7-jyHPrYw=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-180.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:02	78158/78158	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:02%20GMT	https://www.youtube.com/ads/resources/creative-resources/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:02	51144/51144	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:02%20GMT	https://www.youtube.com/ads/resources/measurement-tools/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:03	299357/299357	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/T017uYgU0VmJz7uVBu-Vsy6mjvDk8EBMCviQhnf9wWQ3zzLRYZSQkGAXxwcLLUk2CIHnJBqcC2BagYRGdocPCRB2nd3yFG_9JHK4oQ=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-181.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:03	55894/55894	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:03%20GMT	https://www.youtube.com/ads/resources/best-practices/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:03	68047/68047	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:03%20GMT	https://www.youtube.com/ads/resources/success-stories/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:04	228530/228530	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/rlfz8n-kP_fBrexRhsmkFgvJWUkZdCOpRZp6mJG2I0bEZkFtU07v9mcd4od4cymQT27RnR92HjFviSgTYA4-R9472FsNOSqqqfO82ds=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-182.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:05	67571/67571	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:03%20GMT	https://www.youtube.com/ads/faqs/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:06	217141/217141	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/zNW06W-Yl5JV239CyeX_Dp76bOHi_JxOg2AFhOXoNIcCDJAX6HVCN4tsPtRn59AUTczqTYbdUVlh5QnYpEuK-BEdUiIuZliqsKh9=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-183.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:06	16036/16036	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:06%20GMT	https://www.youtube.com/ads/signup/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/signup/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:07	90682/90682	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/p8LepVedDnUvkSNAZ-FDQGJn0k-BNfS8kOITCT_0hDIPtLRV0ED5tPA5ll3r39idteH2ICb_RgaEG-GKcFZpGdXF2raQeojoS_a9H1g=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-184.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:07	365194/365194	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/tgKgA0-3mZKc3GVJpT8MJdiiIQaT2wHZFMYExiiHiLIw2oOECzdzWsiqIrsNNcyGweZDAa8A60HxZpCrWceKfa1RNy9imgnr1XO3lA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-185.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:07	178475/178475	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/HQFMJmBKhDlRTDzKIjpHQ-DOqAGVee6hOcceV5-KKtG2Hu7lx6VmsNzjsTj0VchXnup8SavXFWWYz5RGVbg-DSMwTfEHxYgsGr-j=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-186.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:09	211344/211344	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/D8KOpAIH1S4wqEg3gpltCnRx3paJ_H4tFWB1Y3PvvPLKGu1DvndMO5K6eabDi8JOhwmaN7a0yyFgpDqsTYKizWk2YrcERl1ejtrjAA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-187.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:10	31455/31455	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/y4NBTQLIXTT6je6GmMfcVqqZwTcFLdMG5Httg7ttHi_XobO4yICNzC8URZO8PK4CC-z_t44awfLrxQQqjH1Hdi-EtY_vfzNzoq1rukpKAet0C78cQwg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-188.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:10	250582/250582	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/7R6YK19Bt0jRHjlt2vHKEdAphWrWysZ06yvmATE_oYVQfYDrM6VICjoMxtOl1BQyesrNskZpThN-kstr97J0iy_WCrw110P81kCGkg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-189.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:11	348951/348951	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/zIDl6pUpknn7Kxf-N0gXL1jMc83_fzxJnQH8m1eYk70nsQHCCm18tMZCZHqE7w6qIX4JSLXe0TtbYTbnfckojGfwtFTX1kf2ZG4KXg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-190.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:12	74238/74238	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/nkTQq9A7q-RHJlmoEcJgkmLpHXsYEpBLB2uaBrOyCck1uHnFkYl-zc0B98wbqrSqzlQrFI-cL81KpiGlZTlQdHFluHayceqIP49KmIZVLnK_wAsJTQ=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-75.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:13	155385/155385	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/i0XfaImZkRhtaDND7GIGe5g4Lf9puEsOZrr0PQPrr69mzTEDRPvbyUC6x6R2JKrs3ub5CPCxGv8ANkAvhlNLZdqclskacvMTiShuGGg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-191.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:13	149315/149315	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/fDap1azhU_K4ewdMLdDidr6RplMabyv5JDMo_xJbfr6pOuprAkUocpS7T6N5s_N0S3JLdaquttiw6WlaisI7AzMjRCm-rtOGH9BYda8=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-192.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:13	194523/194523	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/v-qLDxHkaeMiHgA8GNx6y7HepJk2ThLRj3rYukgplNnvq3DcQM8H2SQT6qOZMY0YWA-RRy7q_Uz2hKZfp1GFvWGIMHMnch93ggpEkN4=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-193.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:15	149577/149577	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/_j8UBijRKmASp4VXKYcfFtlpgPErFCGLvVan1jcaQquPYj5Jvt-PTz81SDwyqgDbqtnBodU3KHGjNSn5StA0PJQqRgxPkpfBw79x_bk=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-194.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:16	0/-1	---M--	301	error ('')			https://www.youtube.com/t/policy_cns	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/policy_cns.4e2.delayed	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:16	0/-1	---M--	301	error ('')			https://www.youtube.com/t/copyright_notice	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/copyright_notice.4e3.delayed	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:16	135334/135334	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/OvH3gmYrlBbWGbcJQaSf8ONno4ITQqP4JPVfiWCd-a5pShmc-YhiRrKAs7CzImJqhMgAitpunijTXQGGFc2AioXgJWR829g2J8jwFoc=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-195.png	(from https://www.youtube.com/intl/ALL_in/ads/resources/creative-directory/)
21:28:18	19677/19677	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:16%20GMT	https://www.youtube.com/t/terms_paidservice?archive=20140312-en	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/terms_paidservicec0fd.html	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:18	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.4e5.delayed	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:18	6428/6428	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:18%20GMT	https://www.youtube.com/t/terms_nexus_tablet	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/terms_nexus_tablet.html	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:19	0/-1	---M--	303	error ('')			https://www.youtube.com/purchases	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/purchases.4e7.delayed	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:19	0/-1	---M--	303	error ('')			https://www.youtube.com/purchases	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/purchases.4e8.delayed	(from https://www.youtube.com/t/terms_paidservice?archive=20190312-en)
21:28:19	0/-1	---M--	301	error ('')			https://www.youtube.com/t/policy_cns	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/policy_cns.4e9.delayed	(from https://www.youtube.com/t/terms_dataprocessing?archive=20200131)
21:28:19	0/-1	---M--	301	error ('')			https://www.youtube.com/t/copyright_notice	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/copyright_notice.4ea.delayed	(from https://www.youtube.com/t/terms_dataprocessing?archive=20200131)
21:28:20	0/-1	---M--	301	error ('')			https://www.youtube.com/t/policy_cns	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/policy_cns.4ec.delayed	(from https://www.youtube.com/t/terms?preview=20220105)
21:28:20	0/-1	---M--	301	error ('')			https://www.youtube.com/t/copyright_notice	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/copyright_notice.4ed.delayed	(from https://www.youtube.com/t/terms?preview=20220105)
21:28:20	0/-1	---M--	301	error ('')			https://www.youtube.com/t/policies	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/policies.4ee.delayed	(from https://www.youtube.com/t/terms?preview=20220105)
21:28:20	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.4ef.delayed	(from https://www.youtube.com/t/terms?preview=20220105)
21:28:21	0/-1	---M--	301	error ('')			https://www.youtube.com/t/policy_cns	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/policy_cns.4f0.delayed	(from https://www.youtube.com/t/terms?archive=20210317)
21:28:21	0/-1	---M--	301	error ('')			https://www.youtube.com/t/copyright_notice	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/copyright_notice.4f1.delayed	(from https://www.youtube.com/t/terms?archive=20210317)
21:28:21	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.4f2.delayed	(from https://www.youtube.com/t/terms?archive=20210317)
21:28:21	44441/44441	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:20%20GMT	https://www.youtube.com/t/terms_dataprocessing?archive=20180525	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/terms_dataprocessingda97.html	(from https://www.youtube.com/t/terms_dataprocessing?archive=20200131)
21:28:23	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.4f4.delayed	(from https://www.youtube.com/learning)
21:28:26	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.4f5.delayed	(from https://www.youtube.com/user/khanacademy)
21:28:27	35675/35675	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:21%20GMT	https://www.youtube.com/t/terms?archive=20191210	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/terms2357.html	(from https://www.youtube.com/t/terms?archive=20210317)
21:28:31	949627/949627	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:27%20GMT	https://www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g.html	(from https://www.youtube.com/user/khanacademy)
21:28:32	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:58:27%20GMT	https://m.youtube.com/user/khanacademy	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/user/khanacademy.4f7.delayed	(from https://www.youtube.com/user/khanacademy)
21:28:33	41153/41153	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202022%2015:53:44%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UC4a-Gbdw7vOaccHmFo40b9g	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/feeds/videos5a15.xml	(from https://www.youtube.com/user/khanacademy)
21:28:33	28671/28671	---M--	200	added ('OK')	image/jpeg	etag:%22v239e%22	https://yt3.ggpht.com/ytc/AKedOLTYTpeOiL8n_l9gepDh3m3vczvElfHZO-BR6oAf=s900-c-k-c0x00ffffff-no-rj	C:/Users/Lenovo/Desktop/project/new%20project/childit/yt3.ggpht.com/ytc/unnamed-12.jpg	(from https://www.youtube.com/user/khanacademy)
21:28:36	949635/949635	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:32%20GMT	https://www.youtube.com/user/khanacademy?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/khanacademy01d8.html	(from https://www.youtube.com/user/khanacademy)
21:28:38	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:58:38%20GMT	https://www.youtube.com/user/android-app://com.google.android.youtube/http/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g.4fb.delayed	(from https://www.youtube.com/user/khanacademy)
21:28:39	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:58:39%20GMT	https://www.youtube.com/user/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g.4fc.delayed	(from https://www.youtube.com/user/khanacademy)
21:28:40	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:58:40%20GMT	https://www.youtube.com/user/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g.4fd.delayed	(from https://www.youtube.com/user/khanacademy)
21:28:40	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:58:40%20GMT	https://www.youtube.com/user/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g.4fe.delayed	(from https://www.youtube.com/user/khanacademy)
21:28:44	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.4ff.delayed	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:47	540147/540147	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:45%20GMT	https://www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw.html	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:47	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:58:45%20GMT	https://m.youtube.com/user/Edelviveseditorial	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/user/Edelviveseditorial.501.delayed	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:50	540205/540205	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:58:48%20GMT	https://www.youtube.com/user/Edelviveseditorial?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/Edelviveseditorial01d8.html	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:50	20520/20520	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202022%2015:58:49%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCoF1aKAD0KHKP8MXJEwAOTw	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/feeds/videoscbf9.xml	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:51	41918/41918	---M--	200	added ('OK')	image/jpeg	etag:%22v1de%22	https://yt3.ggpht.com/ytc/AKedOLSHp7nxrGh-FNb3DVWS3ZlORlFPoWgvE4EwmSXnOw=s900-c-k-c0x00ffffff-no-rj	C:/Users/Lenovo/Desktop/project/new%20project/childit/yt3.ggpht.com/ytc/unnamed-13.jpg	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:51	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:58:51%20GMT	https://www.youtube.com/user/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw.505.delayed	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:53	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:58:52%20GMT	https://www.youtube.com/user/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw.506.delayed	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:54	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:58:53%20GMT	https://www.youtube.com/user/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw.507.delayed	(from https://www.youtube.com/user/Edelviveseditorial)
21:28:54	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:58:54%20GMT	https://www.youtube.com/user/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/user/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCoF1aKAD0KHKP8MXJEwAOTw.508.delayed	(from https://www.youtube.com/user/Edelviveseditorial)
